"subject_id","lang_comm","gender","age_in_years","age_in_months","parent_edu_level","test_order","block","test_part","language","condition","trial_index","stimulus","button_correct","button_selected","rt","accuracy","missing_LEQ","exclude_preterm","exclude_language_problem","exclude_incomplete","exclude_parent","global_exposure_eng","global_exposure_fr","global_exposure_sp","global_exposure_other","comprehension_proficiency_eng","comprehension_proficiency_fr","comprehension_proficiency_sp"
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",3,"sound/learning_tulver_look.mp3","Tulver_Donquete_Pifa","",2670,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",4,"sound/learning_donquete_regarde.mp3","Tulver_Donquete_Pifa","",1707,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",5,"sound/learning_tulver_here.mp3","Tulver_Donquete_Pifa","",1451,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",6,"sound/learning_donquete_voici.mp3","Tulver_Donquete_Pifa","",2052,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",7,"sound/learning_blicket_here.mp3","Blicket_Puismenne_Kina","",1384,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",8,"sound/learning_puismenne_voici.mp3","Blicket_Puismenne_Kina","",2270,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",9,"sound/learning_blicket_look.mp3","Blicket_Puismenne_Kina","",1892,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",10,"sound/learning_puismenne_regarde.mp3","Blicket_Puismenne_Kina","",543,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",11,"sound/learning_blicket_look.mp3","Blicket_Puismenne_Kina","",209,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_learn","english-french","immediate_translation",12,"sound/learning_puismenne_regarde.mp3","Blicket_Puismenne_Kina","",2461,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","english","immediate_translation",1,"sound/test_blicket_5s.mp3","Blicket_Puismenne_Kina","Tulver_Donquete_Pifa",5004,0,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","english","immediate_translation",2,"sound/test_tulver_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",1930,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","english","immediate_translation",3,"sound/test_tulver_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",737,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","english","immediate_translation",4,"sound/test_blicket_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",322,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","english","immediate_translation",5,"sound/test_blicket_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",528,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","english","immediate_translation",6,"sound/test_tulver_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",1027,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","french","immediate_translation",7,"sound/test_puismenne_5s.mp3","Blicket_Puismenne_Kina","Tulver_Donquete_Pifa",4075,0,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","french","immediate_translation",8,"sound/test_donquete_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",1260,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","french","immediate_translation",9,"sound/test_donquete_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",1640,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","french","immediate_translation",10,"sound/test_puismenne_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",1652,1,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","french","immediate_translation",11,"sound/test_donquete_5s.mp3","Tulver_Donquete_Pifa","Blicket_Puismenne_Kina",1402,0,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE02","French-English","Female",4.06297056810404,48.7556468172485,"Bachelor’s Degree","en_ol","block2","nov_test","french","immediate_translation",12,"sound/test_puismenne_5s.mp3","Blicket_Puismenne_Kina","Tulver_Donquete_Pifa",1898,0,0,0,0,0,0,30,70,NA,5,9,10,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","english","familiar",1,"sound/familiar_book_5s.mp3","book","book",2267,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","english","familiar",2,"sound/familiar_nose_5s.mp3","nose","nose",537,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","english","familiar",3,"sound/familiar_cookie_5s.mp3","cookie","cookie",171,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","english","familiar",4,"sound/familiar_doggy_5s.mp3","doggy","doggy",328,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","english","familiar",5,"sound/familiar_key_5s.mp3","key","key",778,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","english","familiar",6,"sound/familiar_spoon_5s.mp3","spoon","spoon",238,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","french","familiar",7,"sound/familiar_chat_5s.mp3","kitty","kitty",1045,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","french","familiar",8,"sound/familiar_chaise_5s.mp3","chair","chair",1353,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","french","familiar",9,"sound/familiar_main_5s.mp3","hand","hand",583,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","french","familiar",10,"sound/familiar_poupee_5s.mp3","doll","foot",1205,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","french","familiar",11,"sound/familiar_bouche_5s.mp3","mouth","mouth",734,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","familiar","fam_test","french","familiar",12,"sound/familiar_pied_5s.mp3","foot","foot",1155,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","english","one_language_at_a_time",1,"sound/learning_gasser_look.mp3","Gasser_Cantait_Sasco","",900,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","english","one_language_at_a_time",2,"sound/learning_gasser_here.mp3","Gasser_Cantait_Sasco","",839,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","english","one_language_at_a_time",3,"sound/learning_gasser_look.mp3","Gasser_Cantait_Sasco","",2366,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","french","one_language_at_a_time",4,"sound/learning_cantait_voici.mp3","Gasser_Cantait_Sasco","",2081,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","french","one_language_at_a_time",5,"sound/learning_cantait_regarde.mp3","Gasser_Cantait_Sasco","",1390,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","french","one_language_at_a_time",6,"sound/learning_cantait_voici.mp3","Gasser_Cantait_Sasco","",525,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","english","one_language_at_a_time",7,"sound/learning_waydle_here.mp3","Waydle_Sidon_Delvo","",334,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","english","one_language_at_a_time",8,"sound/learning_waydle_here.mp3","Waydle_Sidon_Delvo","",2191,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","english","one_language_at_a_time",9,"sound/learning_waydle_look.mp3","Waydle_Sidon_Delvo","",2839,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","french","one_language_at_a_time",10,"sound/learning_sidon_regarde.mp3","Waydle_Sidon_Delvo","",2659,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","french","one_language_at_a_time",11,"sound/learning_sidon_voici.mp3","Waydle_Sidon_Delvo","",1341,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_learn","french","one_language_at_a_time",12,"sound/learning_sidon_regarde.mp3","Waydle_Sidon_Delvo","",2946,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","english","one_language_at_a_time",1,"sound/test_gasser_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",578,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","english","one_language_at_a_time",2,"sound/test_waydle_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",467,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","english","one_language_at_a_time",3,"sound/test_waydle_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",853,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","english","one_language_at_a_time",4,"sound/test_gasser_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",789,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","english","one_language_at_a_time",5,"sound/test_gasser_5s.mp3","Gasser_Cantait_Sasco","Gasser_Cantait_Sasco",1881,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","english","one_language_at_a_time",6,"sound/test_waydle_5s.mp3","Waydle_Sidon_Delvo","Waydle_Sidon_Delvo",459,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","french","one_language_at_a_time",7,"sound/test_cantait_5s.mp3","Gasser_Cantait_Sasco","Waydle_Sidon_Delvo",1533,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","french","one_language_at_a_time",8,"sound/test_sidon_5s.mp3","Waydle_Sidon_Delvo","Gasser_Cantait_Sasco",522,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","french","one_language_at_a_time",9,"sound/test_cantait_5s.mp3","Gasser_Cantait_Sasco","Waydle_Sidon_Delvo",1628,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","french","one_language_at_a_time",10,"sound/test_sidon_5s.mp3","Waydle_Sidon_Delvo","Gasser_Cantait_Sasco",406,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","french","one_language_at_a_time",11,"sound/test_sidon_5s.mp3","Waydle_Sidon_Delvo","Gasser_Cantait_Sasco",1219,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block1","nov_test","french","one_language_at_a_time",12,"sound/test_cantait_5s.mp3","Gasser_Cantait_Sasco","Waydle_Sidon_Delvo",476,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",1,"sound/learning_tulver_here.mp3","Tulver_Donquete_Pifa","",331,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",2,"sound/learning_donquete_voici.mp3","Tulver_Donquete_Pifa","",2276,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",3,"sound/learning_tulver_look.mp3","Tulver_Donquete_Pifa","",2691,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",4,"sound/learning_donquete_regarde.mp3","Tulver_Donquete_Pifa","",2981,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",5,"sound/learning_tulver_here.mp3","Tulver_Donquete_Pifa","",1991,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",6,"sound/learning_donquete_voici.mp3","Tulver_Donquete_Pifa","",2104,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",7,"sound/learning_blicket_here.mp3","Blicket_Puismenne_Kina","",6264,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",8,"sound/learning_puismenne_voici.mp3","Blicket_Puismenne_Kina","",2511,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",9,"sound/learning_blicket_look.mp3","Blicket_Puismenne_Kina","",354,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",10,"sound/learning_puismenne_regarde.mp3","Blicket_Puismenne_Kina","",2670,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",11,"sound/learning_blicket_look.mp3","Blicket_Puismenne_Kina","",2990,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_learn","english-french","immediate_translation",12,"sound/learning_puismenne_regarde.mp3","Blicket_Puismenne_Kina","",1747,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","english","immediate_translation",1,"sound/test_blicket_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",993,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","english","immediate_translation",2,"sound/test_tulver_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",180,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","english","immediate_translation",3,"sound/test_tulver_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",830,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","english","immediate_translation",4,"sound/test_blicket_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",128,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","english","immediate_translation",5,"sound/test_blicket_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",784,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","english","immediate_translation",6,"sound/test_tulver_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",180,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","french","immediate_translation",7,"sound/test_puismenne_5s.mp3","Blicket_Puismenne_Kina","Blicket_Puismenne_Kina",7695,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","french","immediate_translation",8,"sound/test_donquete_5s.mp3","Tulver_Donquete_Pifa","Tulver_Donquete_Pifa",136,1,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","french","immediate_translation",9,"sound/test_donquete_5s.mp3","Tulver_Donquete_Pifa","Blicket_Puismenne_Kina",212,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","french","immediate_translation",10,"sound/test_puismenne_5s.mp3","Blicket_Puismenne_Kina","Tulver_Donquete_Pifa",430,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","french","immediate_translation",11,"sound/test_donquete_5s.mp3","Tulver_Donquete_Pifa","Blicket_Puismenne_Kina",267,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE06","French-English","Male",3.84120465434634,46.0944558521561,"Some College/University","en_ol","block2","nov_test","french","immediate_translation",12,"sound/test_puismenne_5s.mp3","Blicket_Puismenne_Kina","Tulver_Donquete_Pifa",557,0,0,0,0,0,0,75,25,NA,0,10,8,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","english","familiar",1,"sound/familiar_book_5s.mp3","book","book",1541,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","english","familiar",2,"sound/familiar_nose_5s.mp3","nose","nose",3120,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","english","familiar",3,"sound/familiar_cookie_5s.mp3","cookie","cookie",2373,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","english","familiar",4,"sound/familiar_doggy_5s.mp3","doggy","doggy",693,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","english","familiar",5,"sound/familiar_key_5s.mp3","key","key",621,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","english","familiar",6,"sound/familiar_spoon_5s.mp3","spoon","spoon",739,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","french","familiar",7,"sound/familiar_chat_5s.mp3","kitty","kitty",739,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","french","familiar",8,"sound/familiar_chaise_5s.mp3","chair","chair",2533,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","french","familiar",9,"sound/familiar_main_5s.mp3","hand","hand",336,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","french","familiar",10,"sound/familiar_poupee_5s.mp3","doll","doll",619,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","french","familiar",11,"sound/familiar_bouche_5s.mp3","mouth","mouth",4531,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","familiar","fam_test","french","familiar",12,"sound/familiar_pied_5s.mp3","foot","foot",136,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","english","one_language_at_a_time",1,"sound/learning_gasser_look.mp3","Gasser_Cantait_Sasco","",1029,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","english","one_language_at_a_time",2,"sound/learning_gasser_here.mp3","Gasser_Cantait_Sasco","",2464,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","english","one_language_at_a_time",3,"sound/learning_gasser_look.mp3","Gasser_Cantait_Sasco","",2504,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","french","one_language_at_a_time",4,"sound/learning_cantait_voici.mp3","Gasser_Cantait_Sasco","",1675,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","french","one_language_at_a_time",5,"sound/learning_cantait_regarde.mp3","Gasser_Cantait_Sasco","",6061,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","french","one_language_at_a_time",6,"sound/learning_cantait_voici.mp3","Gasser_Cantait_Sasco","",2685,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","english","one_language_at_a_time",7,"sound/learning_waydle_here.mp3","Waydle_Sidon_Delvo","",2824,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","english","one_language_at_a_time",8,"sound/learning_waydle_here.mp3","Waydle_Sidon_Delvo","",1141,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","english","one_language_at_a_time",9,"sound/learning_waydle_look.mp3","Waydle_Sidon_Delvo","",3061,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","french","one_language_at_a_time",10,"sound/learning_sidon_regarde.mp3","Waydle_Sidon_Delvo","",1552,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","french","one_language_at_a_time",11,"sound/learning_sidon_voici.mp3","Waydle_Sidon_Delvo","",1416,1,0,0,0,0,0,70,30,NA,0,9,9,NA
"FE08","French-English","Male",3.34565366187543,40.1478439425051,"Bachelor’s Degree","en_ol","block1","nov_learn","french","one_language_at_a_time",12,"sound/learning_sidon_regarde.mp3","Waydle_Sidon_Delvo","",1691,1,0,0,0,0,0,70,30,NA,0,9,9,NA
